-0.102,0.021,0.839,
-0.008,-0.017,0.618,
0.104,0.046,0.428,
0.138,0.011,0.387,
0.063,0.014,0.441,
0.083,0.046,0.517,
0.037,0.073,0.477,
0.002,0.123,0.454,
-0.002,0.061,0.412,
0.033,-0.008,0.412,
0.098,-0.072,0.445,
0.146,-0.065,0.487,
0.093,-0.032,0.517,
0.007,-0.004,0.615,
-0.032,-0.042,0.686,
-0.021,-0.093,0.771,
-0.044,-0.135,0.970,
-0.126,-0.142,1.197,
-0.219,-0.108,1.284,
-0.214,-0.133,1.298,
-0.169,-0.118,1.310,
-0.187,-0.107,1.369,
-0.247,-0.087,1.381,
-0.271,-0.067,1.445,
-0.245,-0.086,1.461,
-0.231,-0.104,1.484,
-0.223,-0.137,1.554,
-0.199,-0.143,1.511,
-0.217,-0.108,1.437,
-0.260,-0.054,1.393,
-0.270,0.004,1.358,
-0.253,0.008,1.356,
-0.200,0.025,1.297,
-0.159,0.036,1.178,
-0.134,0.048,1.062,
-0.112,0.098,0.929,
-0.106,0.144,0.819,
-0.085,0.166,0.689,
-0.077,0.181,0.613,
-0.075,0.211,0.522,
-0.022,0.169,0.438,
0.052,0.135,0.356,
0.088,0.081,0.337,
0.089,0.049,0.324,
0.080,0.032,0.340,
0.114,0.020,0.357,
0.155,-0.039,0.409,
0.195,-0.079,0.443,
0.205,-0.079,0.474,
0.143,-0.063,0.563,
0.051,-0.011,0.697,
-0.044,0.009,0.804,
-0.025,-0.081,0.890,
0.002,-0.109,1.029,
-0.064,-0.115,1.257,
-0.118,-0.104,1.382,
-0.098,-0.091,1.359,
-0.053,-0.121,1.428,
-0.030,-0.143,1.521,
-0.053,-0.119,1.583,
-0.089,-0.111,1.637,
-0.159,-0.068,1.690,
-0.176,-0.076,1.709,
-0.157,-0.062,1.675,
-0.144,-0.032,1.559,
-0.135,0.005,1.411,
-0.113,0.063,1.220,
-0.084,0.105,1.063,
-0.073,0.121,0.932,
-0.059,0.173,0.837,
-0.040,0.173,0.763,
-0.033,0.205,0.680,
0.003,0.199,0.570,
0.043,0.194,0.504,
0.083,0.175,0.482,
0.089,0.182,0.466,
0.098,0.172,0.401,
0.102,0.122,0.370,
0.135,0.080,0.393,
0.162,0.019,0.438,
0.193,-0.019,0.485,
0.242,-0.023,0.453,
0.240,-0.049,0.368,
0.197,-0.058,0.425,
0.135,-0.072,0.609,
0.087,-0.081,0.702,
0.046,-0.063,0.759,
0.011,-0.046,0.871,
-0.024,-0.028,0.963,
-0.073,-0.048,1.113,
-0.054,-0.054,1.150,
-0.054,-0.053,1.370,
-0.115,0.003,1.539,
-0.174,-0.010,1.518,
-0.146,0.014,1.421,
-0.122,0.028,1.410,
-0.136,-0.007,1.465,
-0.162,0.032,1.405,
-0.162,0.051,1.285,
-0.145,0.072,1.177,
-0.153,0.065,1.118,
-0.166,0.058,1.089,
-0.160,0.057,1.074,
-0.153,0.053,1.01
